id,id_day,date,sentence_id,.fitted,high_note
521,1,2023-01-14,49,1.146360668870289,TRUE
522,1,2023-01-15,46,2.7299353956825065,TRUE
523,1,2023-01-16,67,0.5221196044031909,TRUE
524,1,2023-01-17,82,2.4053265696839135,TRUE
525,2,2023-01-17,34,0.884823953085891,TRUE
526,1,2023-01-18,68,0.8742528233968184,TRUE
527,2,2023-01-18,46,0.1575058740963803,TRUE
528,1,2023-01-19,34,6.951679056737244,TRUE
529,2,2023-01-19,58,1.694665312749436,TRUE
530,1,2023-01-20,66,1.514880576774077,TRUE
531,2,2023-01-20,50,3.415020261932232,TRUE
532,1,2023-01-21,50,0.991820803110057,TRUE
533,2,2023-01-21,21,0.4065492357776443,TRUE
534,1,2023-01-22,64,4.358649805382077,TRUE
535,2,2023-01-22,53,2.2024178556252814,TRUE
536,1,2023-01-23,51,2.1485732768510677,TRUE
537,2,2023-01-23,50,2.9406486931924825,TRUE
538,1,2023-01-24,73,1.3776615189440764,TRUE
539,1,2023-01-25,71,0.0321509021383651,TRUE
540,1,2023-01-26,57,0.056322302566900184,TRUE
541,1,2023-01-27,10,-2.9322117108014996,FALSE
542,2,2023-01-27,51,0.9088213442935621,TRUE
543,1,2023-01-28,41,0.3443181075851837,TRUE
544,1,2023-01-29,49,3.669994083515183,TRUE
545,1,2023-01-30,39,2.493718657481789,TRUE
546,1,2023-01-31,42,1.4181446031806988,TRUE
547,1,2023-02-01,41,3.5508651830988485,TRUE
548,1,2023-02-02,53,1.6691214649747805,TRUE
549,2,2023-02-02,45,-0.06371241288245078,FALSE
550,3,2023-02-02,46,2.333994909361045,TRUE
551,1,2023-02-03,64,1.5526513521942655,TRUE
552,1,2023-02-04,51,3.445733773867308,TRUE
553,1,2023-02-05,46,3.6055396101356894,TRUE
554,1,2023-02-06,51,1.426741899227966,TRUE
555,1,2023-02-07,50,3.0909470821353855,TRUE
556,1,2023-02-08,161,0.1337787214686807,TRUE
557,1,2023-02-09,134,0.8125057995074324,TRUE
558,2,2023-02-09,124,1.7743997193493142,TRUE
559,1,2023-02-10,23,2.0206437788587936,TRUE
560,2,2023-02-10,69,2.296157294129484,TRUE
561,3,2023-02-10,63,3.0900846700932503,TRUE
562,1,2023-02-11,34,1.1896237249155464,TRUE
563,1,2023-02-12,38,3.0306789735862334,TRUE
564,1,2023-02-13,75,2.4155863166337106,TRUE
565,1,2023-02-14,55,4.665894530429644,TRUE
566,1,2023-02-15,48,1.5566044874976963,TRUE
567,1,2023-02-16,58,4.037571069972197,TRUE
568,2,2023-02-16,70,1.3176282830567803,TRUE
569,1,2023-02-17,86,1.0813367816140749,TRUE
570,2,2023-02-17,130,1.3435205832236279,TRUE
571,3,2023-02-17,67,2.472966770662935,TRUE
572,4,2023-02-17,42,1.5737639677092456,TRUE
573,1,2023-02-18,52,0.18911833275392168,TRUE
574,1,2023-02-19,54,2.387054449088951,TRUE
575,1,2023-02-20,37,0.6994422984766904,TRUE
576,2,2023-02-20,58,1.9174820828930605,TRUE
577,1,2023-02-21,60,0.9971047870571094,TRUE
578,1,2023-02-22,35,2.1432474870354863,TRUE
579,2,2023-02-22,60,3.8894454099637445,TRUE
580,1,2023-02-24,47,2.362735520363831,TRUE
581,2,2023-02-24,175,0.30260008419819145,TRUE
582,1,2023-02-25,36,2.9302996564009764,TRUE
583,2,2023-02-25,51,4.470355550224801,TRUE
584,3,2023-02-25,36,2.0510449484038555,TRUE
585,4,2023-02-25,37,2.0230145597228013,TRUE
586,1,2023-02-26,68,-0.159341529183038,FALSE
587,1,2023-02-27,42,0.5586987710426319,TRUE
588,1,2023-02-28,49,2.7894600509539482,TRUE
589,2,2023-02-28,72,2.9513261788080505,TRUE
590,1,2023-03-01,46,0.07700361316835977,TRUE
591,1,2023-03-02,45,1.872021423505781,TRUE
592,1,2023-03-03,97,3.8550207727135613,TRUE
593,2,2023-03-03,51,0.5857367968003627,TRUE
594,1,2023-03-04,36,2.859847182721449,TRUE
595,1,2023-03-05,46,1.78927353190612,TRUE
596,1,2023-03-06,48,3.88354724639386,TRUE
597,1,2023-03-07,37,0.5591027414460998,TRUE
598,1,2023-03-08,26,1.0471521570360496,TRUE
599,2,2023-03-08,45,0.7776667090335732,TRUE
600,1,2023-03-09,59,2.163080559821975,TRUE
601,1,2023-03-10,57,3.0854548389804504,TRUE
602,2,2023-03-10,75,2.0631237443933794,TRUE
603,1,2023-03-11,49,1.1631181675971178,TRUE
604,1,2023-03-12,61,1.6605661157770757,TRUE
605,1,2023-03-13,43,4.299414027945166,TRUE
606,1,2023-03-14,47,2.8668623325796783,TRUE
607,1,2023-03-15,68,1.9878553817608824,TRUE
608,1,2023-03-16,72,1.5189743105530413,TRUE
609,1,2023-03-17,44,2.3270265955225873,TRUE
610,1,2023-03-18,46,3.9051413178788272,TRUE
611,1,2023-03-19,49,-0.2172500580882454,FALSE
612,1,2023-03-20,41,2.3046920353799525,TRUE
613,1,2023-03-21,52,2.2070830619448762,TRUE
614,1,2023-03-22,52,1.3065864012873498,TRUE
615,1,2023-03-23,94,1.0235993719600556,TRUE
616,2,2023-03-23,41,2.9168553552591985,TRUE
617,1,2023-03-24,41,1.2863607843426945,TRUE
618,1,2023-03-25,16,3.261191307782974,TRUE
619,2,2023-03-25,41,2.64450794893353,TRUE
620,1,2023-03-26,59,1.8308211003829697,TRUE
621,1,2023-03-27,56,2.3271687691004064,TRUE
622,1,2023-03-28,36,0.7324865520622631,TRUE
623,1,2023-03-29,86,1.9360015727582254,TRUE
624,2,2023-03-29,43,2.442021844521345,TRUE
625,1,2023-03-30,79,0.48508242182559685,TRUE
626,2,2023-03-30,51,3.4486583248734655,TRUE
627,1,2023-03-31,26,3.381199176502548,TRUE
628,1,2023-04-01,47,2.4011562624101357,TRUE
629,1,2023-04-02,47,2.7720488710057607,TRUE
630,1,2023-04-03,55,1.6468427078817023,TRUE
631,1,2023-04-04,86,3.344941935714718,TRUE
632,2,2023-04-04,49,1.5050512576579964,TRUE
633,1,2023-04-05,117,1.2698797484574287,TRUE
634,2,2023-04-05,132,1.1608212416420003,TRUE
635,1,2023-04-06,38,2.4437088094749275,TRUE
636,1,2023-04-07,34,1.183294875382405,TRUE
637,1,2023-04-08,55,1.5693992058043218,TRUE
638,1,2023-04-09,54,3.8335166036069874,TRUE
639,1,2023-04-11,40,2.6746139196688725,TRUE
640,1,2023-04-12,32,-1.4392050236748368,FALSE
641,2,2023-04-12,50,3.046748416939987,TRUE
642,3,2023-04-12,70,1.1680731110787927,TRUE
643,1,2023-04-13,51,1.422085522219802,TRUE
644,1,2023-04-14,46,0.9935410072459423,TRUE
645,1,2023-04-15,40,2.478266342393412,TRUE
646,1,2023-04-16,86,-0.1744594571070697,FALSE
647,1,2023-04-17,43,1.4082899017404042,TRUE
648,1,2023-04-18,38,-1.3891564753351948,FALSE
649,1,2023-04-19,29,2.8157412280799052,TRUE
650,1,2023-04-20,74,1.6498433179154857,TRUE
651,2,2023-04-20,51,2.777313974227818,TRUE
652,1,2023-04-21,104,0.636784942555716,TRUE
653,2,2023-04-21,46,3.180575541961061,TRUE
654,1,2023-04-22,40,2.1760590902315897,TRUE
655,1,2023-04-23,51,3.0712779116689743,TRUE
656,1,2023-04-24,45,0.9330041978935059,TRUE
657,1,2023-04-25,56,1.413363207330217,TRUE
658,1,2023-04-26,114,-0.024580624929281626,FALSE
659,2,2023-04-26,59,2.3626556632522084,TRUE
660,1,2023-04-27,44,0.41601874475842104,TRUE
661,1,2023-04-28,47,1.7147766221021234,TRUE
662,1,2023-04-29,35,0.2912180750386698,TRUE
663,1,2023-04-30,34,2.0686215545153024,TRUE
664,1,2023-05-01,52,2.24393355067945,TRUE
665,1,2023-05-02,38,2.3761380644906573,TRUE
666,1,2023-05-04,72,3.336047493107125,TRUE
667,2,2023-05-04,101,0.5973829814518055,TRUE
668,1,2023-05-05,126,2.6667928382473614,TRUE
669,2,2023-05-05,48,1.8309124939904962,TRUE
670,1,2023-05-06,39,3.350914905959546,TRUE
671,1,2023-05-07,36,3.576841922475321,TRUE
672,1,2023-05-08,91,2.0062272064777393,TRUE
673,2,2023-05-08,49,0.14527412598209283,TRUE
674,1,2023-05-09,52,2.135091377375628,TRUE
675,2,2023-05-09,35,3.8639557426612985,TRUE
676,1,2023-05-10,46,2.693362528486022,TRUE
677,1,2023-05-11,51,2.800122218431133,TRUE
678,1,2023-05-12,31,0.7674019821034777,TRUE
679,1,2023-05-13,44,2.1156656153413156,TRUE
680,1,2023-05-14,150,2.8534312437995357,TRUE
681,1,2023-05-15,44,2.1800265341690896,TRUE
682,1,2023-05-16,42,2.2498457301499277,TRUE
683,2,2023-05-16,51,2.795286321267496,TRUE
684,1,2023-05-17,29,0.5585710373966328,TRUE
685,1,2023-05-18,62,0.7833624528015676,TRUE
686,2,2023-05-18,45,-0.25522434656178355,FALSE
687,1,2023-05-19,65,1.6806869209973314,TRUE
688,1,2023-05-20,42,1.6649462436831208,TRUE
689,1,2023-05-21,75,0.6077412845721134,TRUE
690,2,2023-05-21,44,-0.5410513876745033,FALSE
691,3,2023-05-21,84,2.2304317630375445,TRUE
692,4,2023-05-21,26,0.9946203148742794,TRUE
693,1,2023-05-22,33,2.3591264554106,TRUE
694,1,2023-05-23,34,4.090461639573383,TRUE
695,1,2023-05-24,54,2.867652706636817,TRUE
696,1,2023-05-25,41,2.6204539937136766,TRUE
697,2,2023-05-25,52,0.5872599370130915,TRUE
698,3,2023-05-25,76,1.2650540149935732,TRUE
699,1,2023-05-26,38,0.5738426075074218,TRUE
700,1,2023-05-27,42,3.3307588189194237,TRUE
701,1,2023-05-28,66,2.978612214275723,TRUE
702,1,2023-05-29,14,-0.43010054614447635,FALSE
703,2,2023-05-29,61,3.560462935186299,TRUE
704,1,2023-05-30,50,1.9752037690501,TRUE
705,1,2023-05-31,131,0.7012549907169547,TRUE
706,2,2023-05-31,43,1.3466133536579166,TRUE
707,1,2023-06-01,69,0.9067719767308524,TRUE
708,2,2023-06-01,44,2.36372570058203,TRUE
709,1,2023-06-02,50,2.8351377101764927,TRUE
710,1,2023-06-03,69,3.1164191351720043,TRUE
711,1,2023-06-04,50,1.1436651667868925,TRUE
712,1,2023-06-05,50,1.772214120478294,TRUE
713,1,2023-06-06,78,1.9980315661107408,TRUE
714,2,2023-06-06,36,2.60116871043301,TRUE
715,1,2023-06-07,35,0.6098162284855885,TRUE
716,2,2023-06-07,66,2.3467083643707642,TRUE
717,1,2023-06-08,64,2.172694985193628,TRUE
718,1,2023-06-09,51,1.6124615133674214,TRUE
719,2,2023-06-09,47,0.8049640796780428,TRUE
720,1,2023-06-10,48,2.4142215073472593,TRUE
721,1,2023-06-11,54,1.722151255712671,TRUE
722,2,2023-06-11,45,2.9779398298443276,TRUE
723,1,2023-06-12,34,1.3245415964377338,TRUE
724,1,2023-06-13,66,2.6861896004538117,TRUE
725,1,2023-06-14,39,3.34092912479021,TRUE
726,1,2023-06-15,70,0.06764424611210701,TRUE
727,2,2023-06-15,43,1.726872914026593,TRUE
728,1,2023-06-16,28,1.4496551381939031,TRUE
729,1,2023-06-17,42,2.1879963576321453,TRUE
730,1,2023-06-18,52,2.5480477198088978,TRUE
731,1,2023-06-19,50,2.29720522428106,TRUE
732,1,2023-06-20,34,2.0451722103521046,TRUE
733,1,2023-06-21,116,1.3950241628160178,TRUE
734,2,2023-06-21,46,4.452704881407466,TRUE
735,1,2023-06-22,34,0.6272084830905793,TRUE
736,2,2023-06-22,32,0.8296106184619607,TRUE
737,3,2023-06-22,47,2.5207100897787704,TRUE
738,1,2023-06-23,76,2.243532404273274,TRUE
739,2,2023-06-23,52,0.3575143166551438,TRUE
740,3,2023-06-23,51,3.625871389376732,TRUE
741,1,2023-06-24,63,1.859309921661703,TRUE
742,1,2023-06-25,56,1.2994477272237566,TRUE
743,2,2023-06-25,40,1.4480753282334462,TRUE
744,1,2023-06-27,36,3.2865847498893364,TRUE
745,2,2023-06-27,40,1.6582289533663843,TRUE
746,1,2023-06-28,600,0.7274580934515076,TRUE
747,2,2023-06-28,62,1.4446728010985102,TRUE
748,1,2023-06-29,67,2.458946605799521,TRUE
749,2,2023-06-29,30,1.5270377336040617,TRUE
750,3,2023-06-29,34,3.190611137046316,TRUE
751,1,2023-06-30,42,2.034632310436732,TRUE
752,1,2023-07-01,34,1.7061409961361935,TRUE
753,1,2023-07-02,22,1.6191353669771085,TRUE
754,1,2023-07-03,64,0.9370042550341353,TRUE
755,1,2023-07-04,43,1.6163120447438888,TRUE
756,1,2023-07-05,30,2.3242806847523587,TRUE
757,2,2023-07-05,81,0.7044052692352508,TRUE
758,1,2023-07-06,64,3.672018768481312,TRUE
759,1,2023-07-08,14,1.950106780382501,TRUE
