docname,pre,keyword,post,id,date,id_day
text545,"the investigators who are exposing the ways that the terrorist state is using to try to circumvent sanctions ! ,",thank you,"to everyone who eliminates the consequences of russian shelling and saves the wounded ! , and of course – i",545,2023-01-28,1
text545,"effectively defending donetsk region . , this is the 21st separate battalion of the 56th separate motorized infantry brigade –",thank you,"for your effectiveness in repelling the russian assaults ! , soldiers of the 26th and 55th separate artillery brigades –",545,2023-01-28,1
text545,"for your effectiveness in repelling the russian assaults ! , soldiers of the 26th and 55th separate artillery brigades –",thank you,"for your accuracy ! , ninety-second separate mechanized brigade – thank you , guys ! , thank you to everyone",545,2023-01-28,1
text545,"the 26th and 55th separate artillery brigades – thank you for your accuracy ! , ninety-second separate mechanized brigade –",thank you,", guys ! , thank you to everyone who provides the necessary results for ukraine every day and every night",545,2023-01-28,1
text545,"brigades – thank you for your accuracy ! , ninety-second separate mechanized brigade – thank you , guys ! ,",thank you,"to everyone who provides the necessary results for ukraine every day and every night ! , and we will respond",545,2023-01-28,1
text546,"44th and 406th artillery brigades , as well as reconnaissance units of the 123rd and 124th territorial defense brigades .",thank you,"for your accuracy , warriors , thank you for your bravery ! , the commander-in-chief , the commanders of operational",546,2023-01-29,1
text546,"as reconnaissance units of the 123rd and 124th territorial defense brigades . thank you for your accuracy , warriors ,",thank you,"for your bravery ! , the commander-in-chief , the commanders of operational directions , and the minister of defense reported",546,2023-01-29,1
text547,"defense and security forces , our entire state , business , and everyone who works for ukraine's victory . ,",thank you,to everyone who is fighting for ukraine ! thank you to everyone who is helping ! thank you to everyone,547,2023-01-30,1
text547,", and everyone who works for ukraine's victory . , thank you to everyone who is fighting for ukraine !",thank you,"to everyone who is helping ! thank you to everyone who is defending odesa , who is defending mykolaiv ,",547,2023-01-30,1
text547,". , thank you to everyone who is fighting for ukraine ! thank you to everyone who is helping !",thank you,"to everyone who is defending odesa , who is defending mykolaiv , our entire south and all of ukraine !",547,2023-01-30,1
text550,"you all today fruitful work and mutual understanding , which should always be the case between true colleagues . ,",thank you,". , glory to ukraine !",550,2023-02-02,1
text551,"are needed – you have to wake up to say that the lord is sustaining you . , and i",thank you,"all , america , thank you all , our friends in the world , for waking up together last year",551,2023-02-02,2
text551,"wake up to say that the lord is sustaining you . , and i thank you all , america ,",thank you,"all , our friends in the world , for waking up together last year ! , we stand together .",551,2023-02-02,2
text553,"in the battles for donbas ! , the 81st separate airmobile brigade and the 66th separate mechanized brigade – i",thank you,", guys , for the protection of luhansk region and steel strength ! , and i would like to single",553,2023-02-03,1
text553,– the 3rd operational brigade of the national guard . guys who successfully destroy enemy aircraft in donetsk region .,thank you,"! , thank you to everyone who fights for ukraine ! thank you to everyone who helps us defend ourselves",553,2023-02-03,1
text553,"brigade of the national guard . guys who successfully destroy enemy aircraft in donetsk region . thank you ! ,",thank you,to everyone who fights for ukraine ! thank you to everyone who helps us defend ourselves from the occupier !,553,2023-02-03,1
text553,"destroy enemy aircraft in donetsk region . thank you ! , thank you to everyone who fights for ukraine !",thank you,"to everyone who helps us defend ourselves from the occupier ! , thank you to everyone who strengthens our international",553,2023-02-03,1
text553,"everyone who fights for ukraine ! thank you to everyone who helps us defend ourselves from the occupier ! ,",thank you,"to everyone who strengthens our international positions and helps get weapons for ukraine ! , today , i spoke with",553,2023-02-03,1
text555,"and win . , i am grateful to each and everyone who is focused on strengthening the state ! ,",thank you,"to everyone who fights for ukraine ! , thank you to everyone who helps our state ! , glory to",555,2023-02-05,1
text555,"everyone who is focused on strengthening the state ! , thank you to everyone who fights for ukraine ! ,",thank you,"to everyone who helps our state ! , glory to ukraine !",555,2023-02-05,1
text556,"of the 54th and 93rd separate mechanized brigades , the 15th separate battalion of the 128th mountain assault brigade .",thank you,", warriors , for your bravery and steadfastness ! for the resilience ukraine needs so much . , today at",556,2023-02-06,1
text556,"really value freedom and value life . , i thank all norwegians and mr . prime minister personally ! ,",thank you,"to all our partners ! , thank you , people of ukraine ! , glory to ukraine !",556,2023-02-06,1
text556,"i thank all norwegians and mr . prime minister personally ! , thank you to all our partners ! ,",thank you,", people of ukraine ! , glory to ukraine !",556,2023-02-06,1
text557,their daily bravery and resilience in battles . for the results . luhansk and kharkiv border guard detachments - i,thank you,"guys ! , i am thankful to all our defenders who defend the north of our country ! sumy ,",557,2023-02-07,1
